,#flickr_photo_id,category,beauty_scores
11178,531988892,nature,"3,3,3,3,3"
11179,6071291737,urban,"2,3,3,3,2"
11180,2163130190,nature,"3,3,3,5,4"
11181,5153471609,people,"4,4,4,4,5"
11182,6188695815,nature,"3,3,3,3,3"
11183,5963661573,people,"3,3,3,3,3"
11184,6788498151,people,"4,3,3,3,3"
11185,2526076147,nature,"3,3,3,3,3"
11186,6405922647,people,"4,4,4,4,4"
11187,7988259485,nature,"3,3,2,3,3"
11188,4647320395,animals,"5,4,4,4,4"
11189,2237172647,nature,"2,4,3,2,2"
11190,7734614424,animals,"5,5,4,5,5"
11191,4099633600,urban,"3,3,3,4,3,4,3,3,3,3"
11192,3539887208,animals,"3,3,3,4,3"
11193,5535322695,urban,"4,4,4,5,5,4"
11194,8034865096,animals,"5,4,5,5,5"
11195,513602308,animals,"3,3,3,3,3"
11196,3922685898,nature,"3,5,3,2,4"
11197,7669780792,nature,"4,3,3,5,3"
11198,5571429,nature,"3,3,3,3,2"
11199,5712501530,nature,"3,3,3,3,4"
11200,3677812835,animals,"4,4,5,5,4"
11201,2399334564,urban,"4,4,3,4,3,4,3,5,4,3"
11202,5516126863,nature,"3,3,4,2,4"
11203,3378657120,people,"2,3,3,2,3"
11204,2552726018,nature,"3,3,4,3,3"
11205,32574133,animals,"5,4,3,4,3"
11206,17200735,animals,"3,3,3,3,4,3,3,3,3,3"
11207,3358881065,urban,"3,3,3,3,3,3"
11208,3766541163,animals,"4,3,4,4,4"
11209,4872697511,nature,"3,4,3,3,4"
11210,3750072917,animals,"4,3,3,3,4"
11211,2356464401,nature,"4,3,4,4,3"
11212,8433501815,urban,"3,3,3,3,3,3,3,3,3,3"
11213,6252393299,animals,"4,4,5,4,4"
11214,2551538485,nature,"4,3,4,4,5"
11215,4828438609,animals,"4,4,4,4,3"
11216,3837987909,nature,"2,2,2,2,2"
11217,2964902415,people,"4,2,1,2,2"
11218,1015083599,nature,"3,4,3,3,3"
11219,7214105974,urban,"5,4,4,4,4"
11220,3184002223,nature,"3,3,3,2,4,3,3,3,3,3,4,4,4,4,4"
11221,3587892886,people,"5,4,5,4,4"
11222,3125955224,nature,"3,3,3,3,3"
11223,4294839729,urban,"3,3,2,3,2,2"
11224,8422332212,urban,"3,5,5,5,5,4,5,5,5,5"
11225,3885060439,urban,"3,3,3,2,3"
11226,2338351384,animals,"3,3,3,4,3,3"
11227,4206020744,nature,"3,3,4,4,4"
11228,337525976,animals,"4,4,4,4,4"
11229,2167208743,people,"2,2,2,2,1"
11230,5574663324,urban,"4,4,4,5,4"
11231,8408120746,nature,"3,2,3,3,3"
11232,307160076,people,"3,3,3,3,3"
11233,2406456563,people,"3,3,3,3,4"
11234,53585604,people,"4,4,3,4,3"
11235,5797428133,animals,"3,3,4,3,3"
11236,6913908875,animals,"4,4,4,4,4"
11237,461316270,nature,"2,4,2,3,2,3,4,2,3,4,4"
11238,6261705511,animals,"2,2,2,2,2"
11239,4808133020,nature,"3,3,3,3,3"
11240,6602761771,animals,"3,3,3,3,3,3"
11241,5530166011,animals,"3,3,4,3,4"
11242,4395490317,nature,"3,3,3,3,4"
11243,6217433657,urban,"3,4,4,4,4"
11244,8210532752,animals,"4,4,4,4,4"
11245,5754163916,urban,"3,2,3,3,3"
11246,385650640,animals,"4,3,4,3,4,4,4,4,3,4"
11247,2367302310,urban,"3,3,4,3,3"
11248,6601532415,animals,"3,4,3,5,3"
11249,2964254074,nature,"3,3,2,3,2"
11250,2789566247,animals,"4,4,5,4,4"
11251,5253068578,animals,"3,3,3,3,3,3,3,4,3,3"
11252,5922141793,animals,"4,3,4,4,3"
11253,4568223504,animals,"3,3,2,3,3"
11254,7027568145,people,"3,3,3,3,3,3,3,3,2,3"
11255,8017725091,animals,"5,4,4,3,5,4"
11256,6248175484,people,"3,3,3,3,3"
11257,8360159550,nature,"4,3,4,3,4"
11258,3218316200,animals,"4,4,3,4,4"
11259,8137209366,people,"4,4,4,4,4"
11260,4376778730,people,"2,2,2,2,2,2,1,2,2,2"
11261,6217064182,animals,"5,4,4,4,4,4,4,5,4,3"
11262,383593416,nature,"4,3,3,2,4"
11263,2663092922,people,"4,3,3,4,3,3,3,4,4,3"
11264,5246666441,animals,"3,3,3,3,3"
11265,2565537509,people,"3,3,3,3,3"
11266,3770427213,nature,"3,2,5,3,4"
11267,6149878186,nature,"3,4,3,3,3"
11268,8375270560,nature,"3,3,3,2,2,3,3,3,3,4"
11269,3783144883,nature,"3,3,3,4,3"
11270,3534690224,nature,"3,4,3,3,3"
11271,293439155,nature,"3,3,3,3,3"
11272,3775330315,nature,"3,3,3,3,3"
11273,6969256481,nature,"3,3,3,3,3"
11274,111184510,people,"4,4,4,4,3"
11275,6916173386,people,"3,4,3,4,5"
11276,8081466807,nature,"4,4,4,4,4,4,5,5,3,5"
11277,3381416906,nature,"4,4,4,3,4,4,4,4,4,4"
11278,8365329974,people,"4,3,4,5,4,4,5,3,5,4"
11279,8507750278,people,"3,3,3,3,2"
11280,1777763410,people,"4,3,4,3,4,3,3,3,4,4"
11281,3007076657,urban,"4,3,3,3,3"
11282,4089141327,urban,"4,4,4,4,4,4"
11283,194777062,animals,"4,4,4,4,5"
11284,2246761212,urban,"3,4,3,3,3,3,3,3,3,3"
11285,6929031469,nature,"3,4,3,3,3"
11286,7819391528,urban,"3,3,4,4,3"
11287,8116178062,people,"5,3,4,3,4,3,4,4,4,4"
11288,1440048435,urban,"3,3,4,4,3"
11289,6467606511,animals,"4,4,4,4,4"
11290,5893890790,urban,"4,4,3,3,4"
11291,3138679204,urban,"3,2,2,3,3,3,3,3,3,3,2"
11292,3720010498,nature,"4,3,4,4,4,3,3,3,4,4"
11293,3655855853,urban,"4,4,4,4,4"
11294,2834394741,nature,"3,4,4,4,4"
11295,8443317933,urban,"2,2,4,3,3"
11296,5545238822,people,"3,2,3,3,2"
11297,6566476333,people,"3,3,4,3,4"
11298,5456653027,animals,"3,4,3,4,4"
11299,531592540,nature,"5,3,3,4,3"
11300,21206243,people,"3,2,2,4,3"
11301,2691294119,animals,"4,3,3,4,3"
11302,89655244,people,"2,2,3,2,2"
11303,3139290355,people,"2,2,2,2,1,2,2,3,2,1"
11304,6892924313,animals,"4,5,4,4,4,3,4,5,4,4"
11305,5798039440,people,"4,4,4,3,5"
11306,4144039688,urban,"3,3,4,3,3,3"
11307,6259951173,nature,"3,5,3,2,3"
11308,3292332340,animals,"4,4,4,3,4"
11309,5225587906,animals,"3,4,3,3,4"
11310,5231674711,urban,"4,3,4,4,4"
11311,4840344541,nature,"4,3,4,3,4"
11312,247567557,animals,"4,3,3,3,2,3,3,2,4,3"
11313,6080606672,urban,"4,3,4,4,3"
11314,158575495,animals,"3,2,5,4,3"
11315,5553240325,urban,"3,3,3,3,3"
11316,8389585662,nature,"3,4,4,3,2,5,4,4,4,5"
11317,5052109475,urban,"3,3,3,3,3"
11318,4338318506,animals,"3,3,4,3,3"
11319,5358549373,animals,"3,3,4,4,3"
11320,116767503,urban,"4,3,3,5,3,5"
11321,4943968485,nature,"2,3,2,2,2"
11322,5650813804,nature,"4,2,3,3,4"
11323,5165604487,animals,"3,2,3,2,3,3"
11324,5907949697,nature,"3,4,3,4,3"
11325,5451122613,people,"3,3,3,3,3,3,3,3,3,3"
11326,268011846,people,"4,3,4,4,5,3,4,3,4,4"
11327,2696732238,nature,"3,3,3,3,3"
11328,6809846923,people,"3,3,3,3,3"
11329,4195700206,nature,"3,3,3,3,3"
11330,2166243887,nature,"3,2,2,3,3"
11331,7347510912,urban,"5,4,5,4,4"
11332,4312368355,animals,"3,3,4,3,3"
11333,2273528613,nature,"3,3,4,3,4,3"
11334,8431848370,nature,"3,3,3,3,3"
11335,8426851512,urban,"5,4,4,4,4,4"
11336,3076160995,people,"4,3,3,3,2"
11337,1105721497,nature,"4,3,5,4,3"
11338,333673442,people,"4,3,4,3,4"
11339,6262918483,urban,"3,3,4,3,3"
11340,7044679097,nature,"3,3,3,3,3"
11341,6998923350,nature,"3,3,4,4,4"
11342,4075852768,animals,"4,3,3,5,3"
11343,2166075277,people,"3,2,3,3,3"
11344,7680106090,animals,"4,4,3,3,3"
11345,6392813107,urban,"3,3,2,2,2,2,3,3,2,2,4"
11346,2238477,animals,"3,4,4,3,3,4"
11347,8416763166,animals,"4,4,4,4,4"
11348,1234762031,urban,"3,3,3,3,2,3"
11349,2966390369,nature,"3,3,3,4,3"
11350,5224972355,urban,"3,3,2,3,3"
11351,4150002461,animals,"5,4,5,5,3"
11352,6018454172,nature,"3,3,3,3,4"
11353,5037703331,animals,"4,4,4,4,4,3,4"
11354,2630360113,animals,"4,3,5,3,3,4"
11355,5505769655,people,"3,4,3,2,3"
11356,975824321,nature,"3,3,3,3,3"
11357,3067266568,nature,"3,3,3,2,4,3,3,3,3,3"
11358,4399295094,nature,"5,4,5,5,4"
11359,8156027326,urban,"3,3,3,3,4,3,3,3,3,3,3,3"
11360,5546417019,nature,"2,5,3,3,3"
11361,8498376019,animals,"3,3,4,3,4"
11362,26996773,nature,"2,2,3,3,2"
11363,3913861941,urban,"3,3,3,3,4,3"
11364,8439220237,people,"3,3,4,4,3"
11365,3588776711,animals,"3,3,3,4,3,4,3,3,3,3"
11366,3315654039,animals,"3,4,4,3,4"
11367,5423736694,urban,"3,3,2,3,3"
11368,249307851,nature,"3,3,3,2,2"
11369,6990443666,people,"4,4,3,4,3"
11370,5343859250,nature,"3,4,3,2,3"
11371,1562408813,urban,"4,3,4,3,3"
11372,4366181062,nature,"3,3,3,3,3"
11373,6806277313,urban,"3,3,3,3,2"
11374,4252818205,people,"2,3,2,3,3,2,2,3,3,3"
11375,4651226719,people,"5,4,3,3,4"
11376,2137644793,people,"3,2,3,3,3"
11377,2481678672,nature,"3,3,3,4,3"
11378,4855295240,animals,"3,4,4,3,4"
11379,5684595639,animals,"4,5,5,4,5,4,4"
11380,4691577823,animals,"3,3,3,3,3"
11381,2660799652,animals,"4,3,4,4,3"
11382,2599734454,urban,"5,3,3,3,3,4,4"
11383,871979719,animals,"2,2,2,3,2,2"
11384,6050472040,nature,"3,3,3,3,3,3,3,3,3,2"
11385,8149126460,nature,"3,3,3,3,3"
11386,6741434167,nature,"3,4,3,3,3"
11387,6088032527,nature,"4,3,5,4,3"
11388,6048135065,urban,"4,3,3,2,4"
11389,5029314270,nature,"3,3,3,3,3"
11390,5346878337,people,"3,4,3,3,4"
11391,5188111784,urban,"3,3,3,3,3,4,3,3,3,3"
11392,3591972947,urban,"5,3,3,3,3"
11393,4259933727,nature,"3,3,3,3,4"
11394,3947671046,urban,"3,4,3,2,2"
11395,6090257925,animals,"3,4,4,3,2"
11396,4362739811,nature,"4,4,4,4,3"
11397,7117723263,people,"3,2,2,2,3"
11398,2219774958,nature,"4,5,5,5,5"
11399,5994116780,people,"4,4,4,4,4,3,4,5,3,4"
11400,5456878980,nature,"4,3,3,3,3"
11401,117178544,people,"3,3,3,3,3"
11402,13205125,animals,"2,2,2,3,2"
11403,6107292337,people,"3,3,3,3,3"
11404,129202009,nature,"3,2,3,3,4"
11405,8375706364,people,"5,4,4,4,4"
11406,1199577071,nature,"3,3,4,3,5"
11407,8427643444,animals,"4,4,4,4,4,4,4"
11408,4161320816,people,"2,2,2,3,2"
11409,4749085282,nature,"3,3,2,3,3"
11410,1649747342,people,"1,2,2,2,2"
11411,3601493412,people,"4,4,3,3,4,4,3,4,3,3"
11412,31428688,animals,"3,3,3,4,4"
11413,2050011317,animals,"3,3,2,2,2"
11414,4724019491,urban,"3,3,3,3,3"
11415,3753038139,nature,"3,3,4,4,3"
11416,2189415425,animals,"3,3,3,3,3"
11417,2702998679,nature,"3,3,3,3,4"
11418,5929954616,animals,"4,3,3,3,3"
11419,8469355180,people,"3,3,3,3,3"
11420,8336285353,people,"2,4,2,4,5"
11421,4537436620,nature,"3,2,2,3,3"
11422,6296912670,people,"3,4,4,3,3"
11423,5174052474,nature,"3,3,4,3,4"
11424,122050933,people,"1,1,1,2,2,1,1,1,2,1"
11425,177123223,urban,"4,5,5,4,4,4,4,4,4,4"
11426,5617669369,urban,"3,4,4,4,4"
11427,4600546375,animals,"3,4,3,3,3"
11428,3925246064,urban,"3,3,3,3,3"
11429,3580463307,urban,"3,3,3,3,3"
11430,2077956449,people,"3,2,3,3,3"
11431,5158194311,animals,"4,3,3,3,3,2,3,3,2,4"
11432,8127535924,people,"4,5,4,4,4"
11433,364429984,urban,"3,3,3,3,3"
11434,5454527607,animals,"4,4,4,5,4,3,4,4,5,5"
11435,5686680546,people,"1,2,3,1,3"
11436,6351705417,urban,"3,3,3,4,3,3,3,3,4,3,3"
11437,2907520128,animals,"4,5,3,4,3"
11438,3939582718,nature,"2,4,2,3,2"
11439,7867680146,nature,"4,3,3,3,3"
11440,5245297273,urban,"3,3,4,4,3"
11441,4582151499,urban,"3,3,4,4,3,4,3,4,4,4"
11442,4782567841,animals,"3,3,3,3,3"
11443,4444291348,animals,"4,4,2,5,4"
11444,3475579719,people,"1,2,2,2,2"
11445,2718566202,urban,"3,3,3,3,3"
11446,7563562268,urban,"4,3,3,4,3,4,4,4,4,4"
11447,6673933945,people,"3,3,3,3,3,3,3,3,3,3"
11448,4130791334,urban,"4,4,4,3,3"
11449,2615231317,animals,"3,4,3,4,4"
11450,3918960262,nature,"4,4,3,4,3,3,3,4,3,3"
11451,256746151,nature,"3,3,3,3,3"
11452,8232393344,animals,"3,3,3,3,4"
11453,2926788925,animals,"3,3,4,3,3,3,3,4,4,3,3"
11454,7067417037,urban,"4,3,3,4,3,3,4"
11455,5560379797,urban,"3,3,3,3,3,3,4,3,3,3"
11456,7029147515,urban,"3,3,3,4,3"
11457,8058482541,people,"4,4,4,4,5,3,2,4,4,3"
11458,2208770170,nature,"3,3,3,3,2"
11459,8095146720,nature,"2,2,2,2,2"
11460,2957991303,nature,"3,3,3,4,3"
11461,3832217039,people,"4,4,3,4,4"
11462,6298202026,people,"4,3,3,4,4"
11463,6824412115,urban,"4,4,4,4,4,4"
11464,180901746,nature,"3,3,3,3,3"
11465,8392915643,urban,"2,1,2,2,1"
11466,7378750294,urban,"3,3,3,3,3,2,3,3,3,4"
11467,2576889850,urban,"3,3,3,3,4,3,3,3,3,3,3,3"
11468,5511210350,nature,"3,3,3,4,4"
11469,4990996683,animals,"3,4,4,4,3"
11470,8099857428,people,"3,2,3,2,2"
11471,2116342691,people,"3,3,3,3,3"
11472,1137307845,urban,"4,3,5,4,4,3"
11473,8452016643,people,"3,4,4,3,4,3,3,4,3,3"
11474,2459724341,people,"3,3,4,3,4"
11475,6186312668,nature,"4,3,3,2,3"
11476,5366606047,people,"3,3,3,4,3"
11477,616570941,animals,"3,3,3,3,4"
11478,7330496202,animals,"4,4,4,4,5"
11479,2200306032,animals,"3,4,4,3,4"
11480,1083584475,animals,"4,3,3,4,3"
11481,7542485118,urban,"3,4,3,3,4"
11482,8160436960,urban,"4,3,3,3,3"
11483,2207257172,urban,"4,3,3,4,3,3,2,4,3,4,3"
11484,869942883,urban,"4,4,4,4,5"
11485,529762012,animals,"3,2,3,3,3"
11486,8343328161,animals,"4,3,4,4,3"
11487,45390395,nature,"3,3,3,3,3,3"
11488,4208666827,people,"3,3,4,3,2"
11489,7718650108,urban,"3,3,4,3,3"
11490,7389868738,nature,"3,3,3,4,3"
11491,2447322,nature,"4,3,3,3,4,4,3,4,4,4,4,4,4,4,4"
11492,4676155491,animals,"4,4,3,4,4"
11493,7354999812,urban,"4,4,3,4,3,2"
11494,6296598333,animals,"4,3,3,4,4,4,4"
11495,1396963096,urban,"3,3,3,3,3,2"
11496,5017593954,animals,"3,3,4,3,3,3,3,3,3,3"
11497,5883323407,nature,"4,4,3,4,4"
11498,2850801661,animals,"3,4,4,3,4"
11499,6119834470,people,"3,4,3,3,3"
11500,5603116732,animals,"3,3,3,3,3"
11501,2996332827,nature,"3,3,3,3,2"
11502,4730826279,nature,"3,3,3,3,3,3,3,3,4,4"
11503,16946768,nature,"3,3,2,5,3,4,3,4,4,3"
11504,7710637564,nature,"3,3,4,2,3,3,3,4,4,3"
11505,165292659,nature,"3,3,3,4,4"
11506,1281000602,animals,"3,3,3,3,3"
11507,3532340427,urban,"4,5,5,4,5,4,5,5,4,4"
11508,8255517509,animals,"5,5,5,5,5,5,5,4,4,5"
11509,1397402189,urban,"3,3,3,3,3"
11510,454776951,urban,"4,3,3,3,2,3,3,4,3,3"
11511,2858084416,nature,"3,4,3,3,3"
11512,3849197565,nature,"3,3,3,4,3"
11513,3482263600,nature,"3,4,3,3,3"
11514,8444956998,urban,"4,2,4,4,3,3,5,1,4,4"
11515,508156863,animals,"3,3,3,4,3,3"
11516,5534313899,people,"4,4,4,4,4"
11517,7819847754,urban,"3,3,4,3,3"
11518,6928886432,people,"3,4,3,3,4"
11519,2120611255,urban,"3,3,3,3,3"
11520,4043050777,people,"3,3,3,3,3"
11521,6228308778,people,"3,3,3,5,3"
11522,2167578885,urban,"3,3,3,4,3,3"
11523,8095707316,nature,"3,3,4,4,4"
11524,8521832442,nature,"3,3,3,3,4"
11525,8197665237,nature,"4,3,4,3,3"
11526,8234858279,people,"4,4,4,4,4"
11527,4643335188,animals,"4,3,4,5,4"
11528,2195589876,nature,"3,4,3,4,4"
11529,4402019,urban,"4,5,4,4,4,3,3,4,4,4"
11530,3845891691,animals,"4,3,4,3,4,4,4,4,4,4"
11531,6027500667,animals,"4,5,4,4,4"
11532,3838679621,animals,"4,3,5,4,3"
11533,6228536688,nature,"3,3,3,3,3"
11534,3413768741,urban,"3,3,3,3,4"
11535,6483178991,people,"4,3,4,3,4"
11536,4529625597,nature,"4,3,3,3,3"
11537,3317466278,animals,"3,4,3,3,4,3,3,3,4,3"
11538,3148850650,urban,"4,5,4,5,3"
11539,2384705869,animals,"3,4,4,3,3"
11540,2699879007,animals,"4,4,4,4,4"
11541,7134590345,people,"3,4,4,3,4,2,2,3,4,3"
11542,5791660477,animals,"3,4,5,4,4,5"
11543,6060763432,people,"3,3,3,3,3"
11544,6196571339,people,"3,3,3,3,3"
11545,426379036,animals,"3,4,3,3,3"
11546,2820233012,urban,"4,5,5,5,5"
11547,4292173289,urban,"4,5,3,5,4"
11548,7092793283,people,"4,3,3,4,3"
11549,5820855433,nature,"3,3,4,4,3"
11550,7260817042,urban,"3,3,3,3,4,3,3,4,4,3,3,5,3,5,4,3,3"
11551,285064349,people,"4,4,4,5,4"
11552,8009759829,nature,"4,4,3,3,3"
11553,7760826182,urban,"3,3,3,3,3"
11554,3099341087,urban,"3,3,4,3,3"
11555,7559105244,urban,"4,3,3,4,4"
11556,7745750774,urban,"3,3,3,3,3"
11557,5628159284,people,"3,3,3,2,2"
11558,2719448778,animals,"4,4,5,5,4"
11559,2662952784,urban,"3,3,3,4,3"
11560,7567105038,animals,"4,3,3,3,4"
11561,128188675,animals,"3,3,4,3,3"
11562,4136660767,nature,"3,4,3,4,3"
11563,4357415416,animals,"4,3,4,5,3"
11564,2664277432,animals,"3,3,3,2,3,2"
11565,4562937437,nature,"3,3,4,3,3"
11566,5766030138,animals,"3,3,3,3,3"
11567,7590828800,animals,"3,3,3,4,3"
11568,6371285287,animals,"4,4,3,4,4"
11569,4212380812,animals,"3,3,3,4,3"
11570,3884213042,nature,"3,3,3,3,3"
11571,422892014,people,"4,4,4,4,5"
11572,7104218829,people,"3,2,2,2,2"
11573,6968559179,people,"4,3,4,3,3"
11574,6079201853,people,"3,3,3,3,3"
11575,6197223257,nature,"3,3,3,2,2"
11576,2434332165,people,"4,3,4,3,3,3,3,3,3,3"
11577,3582089692,animals,"3,3,3,4,3"
11578,356935764,urban,"3,3,3,4,3,5"
11579,156310323,nature,"3,4,3,3,3"
11580,3340937099,people,"4,3,4,5,3"
11581,2859898521,people,"4,4,4,4,4"
11582,3835525420,animals,"4,5,5,4,4"
11583,7710377314,people,"3,3,3,3,2"
11584,2276486205,nature,"3,3,2,3,3"
11585,4319947708,animals,"5,4,4,5,4,3"
11586,2663548712,urban,"3,3,4,3,3"
11587,2695510490,urban,"3,4,3,3,3"
11588,4201300953,urban,"4,4,5,5,4"
11589,5518186835,people,"3,4,4,4,4,4,3,4,3,3"
11590,4155050920,nature,"3,3,3,3,3"
11591,7170190737,animals,"5,4,5,4,3,4"
11592,3445465816,nature,"3,3,3,3,2"
11593,25537127,nature,"3,3,3,3,2"
11594,1799987523,animals,"5,3,3,3,3,4,4,3,3,3,4"
11595,3476910675,people,"3,3,4,3,4"
11596,5703554253,animals,"4,4,5,3,5"
11597,8535874227,people,"3,3,3,3,3"
11598,2906341548,animals,"3,2,2,2,2"
11599,5777582713,urban,"3,3,3,3,3"
11600,7175184198,people,"4,3,3,3,3"
11601,3701324302,nature,"3,3,2,3,3"
11602,4916827531,animals,"3,3,4,3,3,3,4"
11603,7460363008,people,"4,3,3,4,4"
11604,3506660624,nature,"2,4,2,4,4"
11605,34798956,nature,"4,3,3,4,3"
11606,2944268147,nature,"4,3,3,3,3,3,3,4,3,3"
11607,6243571495,nature,"4,4,4,4,4,4,3,3,4,4"
11608,7508112422,nature,"3,3,3,3,3"
11609,6964332675,people,"2,3,4,4,4"
11610,6676893881,urban,"3,5,3,5,4"
11611,4563792085,nature,"3,4,3,3,4"
11612,7303552912,urban,"3,3,5,3,4,3,3,3,4,3"
11613,8075655037,animals,"5,5,5,5,5,5,4,4,4,5"
11614,5616606348,animals,"4,4,4,4,4"
11615,2902843865,people,"4,3,4,4,3"
11616,5321679238,nature,"3,3,3,3,3"
11617,7275377034,people,"3,4,3,3,3"
11618,8271767307,animals,"4,4,4,4,4"
11619,8455071459,people,"4,2,3,3,3"
11620,1252386468,urban,"3,3,3,3,3,3,3,3,3,3"
11621,8081019211,nature,"2,3,3,4,3"
11622,2616575193,people,"4,3,4,3,3"
11623,4117950421,urban,"2,3,3,2,3"
11624,7164661688,nature,"3,3,3,3,3"
11625,7250144092,nature,"3,3,3,4,4"
11626,2268932626,urban,"3,3,3,4,2,3"
11627,185126151,animals,"3,2,2,2,2"
11628,6449948049,people,"3,4,4,4,4"
11629,180168241,nature,"1,2,4,2,2"
11630,6430957147,people,"3,3,3,2,3"
11631,8021267301,people,"4,4,3,4,4"
11632,5676425019,people,"3,5,3,2,3"
11633,2837175584,nature,"3,2,3,2,3"
11634,6279232384,nature,"3,3,3,3,3"
11635,40031775,animals,"3,4,4,4,4"
11636,3583412993,animals,"4,3,3,2,3,3,3,3,3,3"
11637,5591419347,urban,"4,2,5,4,3"
11638,2787128938,animals,"4,3,3,3,2"
11639,2163586194,nature,"2,3,3,3,3"
11640,2846880374,animals,"2,2,1,2,2"
11641,3337956065,urban,"3,3,3,3,3"
11642,2619075191,nature,"4,2,3,4,2"
11643,476911013,animals,"3,3,3,3,3,4,3,3,3,3,3"
11644,5758041863,nature,"3,3,2,2,3"
11645,7325512140,animals,"4,5,4,4,4"
11646,8080178403,people,"3,3,4,4,4"
11647,2943214469,nature,"3,3,3,3,2"
11648,159645373,nature,"2,4,4,2,3,3,4,2,4,4"
11649,6617351885,urban,"3,3,3,3,3"
11650,5112848798,people,"3,2,3,3,2"
11651,4571445098,animals,"3,3,3,2,3"
11652,3167056557,nature,"3,3,4,3,4"
11653,8065619164,animals,"4,4,4,3,4"
11654,8382963216,nature,"3,4,3,3,4"
11655,3195908299,nature,"3,3,3,3,5,3,4,4,3,4"
11656,7748925586,urban,"4,5,5,4,5"
11657,6030681308,people,"2,4,3,3,2"
11658,3187305146,urban,"3,3,3,3,3,3"
11659,179051614,nature,"5,4,5,2,3,3,3,2,3,4"
11660,7577221490,urban,"3,4,3,4,3"
11661,5447340040,urban,"3,3,4,3,3"
11662,5255730435,animals,"3,2,2,3,4"
11663,3794613926,nature,"3,4,4,2,4"
11664,4715426626,nature,"3,4,4,3,4"
11665,3546514077,animals,"2,3,3,3,3"
11666,1185604836,nature,"4,4,4,4,5,4,4,4,4,4"
11667,6213527765,animals,"5,4,5,4,3"
11668,2869813239,nature,"4,4,4,5,4,5,4,3,5,4"
11669,259694113,nature,"3,3,3,3,3"
11670,5254714230,urban,"3,3,3,2,3,2,3,4,3,3,3"
11671,7518264638,urban,"4,3,3,3,3"
11672,2385299216,urban,"5,4,5,4,4,4,3,4,4,4"
11673,3694227082,nature,"3,2,3,3,3"
11674,3563699978,nature,"3,3,3,3,3"
11675,5015530503,nature,"3,3,3,2,2"
11676,8435901201,nature,"4,4,5,5,4"
11677,4706457301,animals,"3,4,4,5,4,4"
11678,8193006788,urban,"3,2,2,4,3,3"
11679,7491422410,people,"3,3,3,3,3"
11680,3152668745,nature,"4,4,4,4,4"
11681,5600915624,people,"4,4,3,3,3"
11682,8490909613,people,"3,4,3,3,3"
11683,104255571,animals,"3,3,3,3,3"
11684,6284138134,urban,"4,4,4,4,3,3,3,3,1,4,4"
11685,3821769274,nature,"3,4,4,4,4,4,4,4,3,3"
11686,473922578,animals,"3,4,3,3,3"
11687,5540423737,animals,"4,3,3,3,3"
11688,8145268648,people,"3,4,4,4,4"
11689,7978337446,people,"3,3,3,3,3"
11690,164237599,animals,"3,4,3,4,3,4"
11691,4740527148,animals,"4,4,2,4,3"
11692,5885891377,animals,"4,5,4,5,3"
11693,2230595994,animals,"3,3,3,3,5,3"
11694,5426644070,nature,"3,3,3,3,3"
11695,4815209220,urban,"3,4,3,4,3"
11696,6980804883,nature,"3,3,3,3,3"
11697,216334845,animals,"4,3,3,3,3"
11698,2793631238,people,"2,2,2,2,2"
11699,238737785,urban,"2,4,2,4,5,4"
11700,5345997130,people,"3,3,3,3,3,3,3,3,2,3"
11701,6024010894,people,"3,3,3,3,4,3,3,3,3,3"
11702,4621739704,people,"3,4,3,3,3"
11703,2366103736,people,"3,4,3,3,3"
11704,8035619188,nature,"3,2,5,3,4,3,4,4,4,3"
11705,7363679234,nature,"2,2,3,3,4"
11706,8126428239,urban,"3,4,3,3,4,3"
11707,713146696,nature,"2,3,3,3,3"
11708,8298541527,animals,"3,3,3,3,3"
11709,5414631194,animals,"3,4,4,3,4"
11710,275494519,people,"2,2,2,2,2"
11711,8294186636,nature,"3,2,3,2,3"
11712,8098341748,urban,"3,4,4,4,4"
11713,6997497616,people,"3,3,3,2,3"
11714,257622632,animals,"4,5,3,3,3,5"
11715,5921424811,urban,"3,3,4,3,2"
11716,2566915367,animals,"4,3,3,2,3"
11717,8317711188,people,"2,2,3,2,3"
11718,5596134646,nature,"3,3,4,3,3"
11719,4873252300,nature,"3,4,4,3,4"
11720,147961029,urban,"3,3,3,3,3"
11721,3158363876,animals,"1,2,2,1,1"
11722,4333630651,urban,"3,3,4,3,3"
11723,3338212396,people,"2,3,3,3,3"
11724,4522552035,people,"2,2,2,2,2"
11725,1483484447,urban,"4,4,3,4,4,4"
11726,6345308905,urban,"3,3,4,3,3"
11727,2971831776,animals,"3,3,3,3,3,4"
11728,2086926991,people,"2,1,2,1,1"
11729,4958188041,nature,"3,3,4,3,3"
11730,8266835599,nature,"5,4,3,4,3,4,3,3,4,3"
11731,5304775512,nature,"4,4,3,4,4"
11732,8257580544,people,"4,4,4,4,3"
11733,4688619775,nature,"2,3,3,3,3"
11734,2756573947,nature,"2,3,5,4,3,3,3,4,3,4"
11735,6269083955,people,"2,2,2,3,2"
11736,7044606873,nature,"2,2,2,2,2"
11737,6747019289,urban,"4,4,4,4,4,4,4,5,4,4"
11738,3393538433,nature,"3,3,4,3,4"
11739,2451324565,urban,"3,4,3,3,3,4,3,3,4,3,3"
11740,374034020,people,"4,3,3,3,3,3,3,4,3,3"
11741,2259846737,nature,"3,3,3,3,3"
11742,5311200186,animals,"4,4,4,3,3"
11743,5821453448,urban,"3,3,3,3,3"
11744,1545759148,animals,"4,3,3,3,3"
11745,5968272677,animals,"3,3,4,4,5"
