#flickr_photo_id	category	beauty_scores
5333157594	urban	4,4,3,3,2
4592182467	people	3,3,3,3,3,3,2,3,3,3
7422523762	animals	3,4,4,3,4,3,4,5,3,5
3762552870	nature	3,3,3,3,2
4254149328	animals	3,4,4,4,4
3109606853	urban	5,5,3,5,4
8190410435	animals	3,3,4,4,4
7763580088	urban	3,3,3,2,3,3
6875524354	urban	3,3,4,3,3,3
4248670298	nature	3,4,3,3,2
4518724662	nature	5,4,4,4,5,5,4,4,5,5
5950009292	nature	3,3,3,3,4,3,4,3,3,3
458563200	nature	4,3,4,3,4,3,3,3,3,4,3,3,4,3,5
6292290038	nature	3,4,3,5,3
1573209732	animals	3,3,3,3,3,3,3,3,3,3
7910985668	people	3,3,3,3,3
8178187100	people	4,4,4,4,5
4307209715	animals	3,4,4,5,4
8135814810	nature	3,3,3,3,3
2529286559	urban	5,3,4,4,4
5949176265	animals	2,3,3,3,3,3,3,3,3,2
2239790269	animals	4,3,5,5,5,5,4,5,5,4
3661162220	urban	3,3,4,3,5,3,5,3,3,3
6666639729	urban	4,4,4,3,4,3,3,3,4,4
8137592013	urban	4,5,5,5,4,3
8948024	animals	3,3,3,3,3
8466596113	urban	3,3,2,3,3
5345385525	people	3,2,2,2,2
2708163695	animals	3,3,3,3,3,3,2,3,3,2,3,3
439948984	nature	3,3,3,4,3
5139752732	nature	3,3,2,3,3
8013803040	animals	3,4,4,3,3
1381712611	nature	3,3,2,2,3
3545250272	urban	3,3,3,3,3
3071799177	nature	3,4,3,3,4
7908934222	people	4,4,4,4,3
2901511361	animals	4,3,3,3,3,3,3,3,4,3,3
4725970978	nature	3,3,3,3,2
8425849133	nature	3,3,3,3,3,3
4235515681	nature	3,4,3,3,3
7173736405	nature	3,3,3,3,2
8267744937	nature	1,1,3,1,1
7987782932	people	3,3,2,3,3
7974953092	nature	3,3,3,3,3
8359028836	urban	5,5,4,3,4,4
3260300493	animals	4,3,2,3,3,3
7000195333	people	3,3,3,3,3,3,3,3,3,3
11362683	animals	3,3,3,3,3
8137119692	people	5,4,3,4,5
2388560622	animals	4,4,4,4,5
6918985408	animals	3,4,5,3,4,3
5295705490	people	3,3,3,3,3
4365863101	nature	3,4,3,3,3
8468404351	urban	4,4,4,3,3
2943385606	animals	2,4,2,1,2
8938491	animals	2,3,3,5,3
5575179912	nature	4,5,4,4,4
6425519145	urban	3,3,3,3,3,3
2827345214	people	2,3,2,2,2,3,3,2,2,3
5490700946	nature	3,2,3,3,3
5446090614	people	3,3,3,3,3,3,3,3,3,3
2106888395	urban	3,3,3,3,3
6883758502	nature	2,3,2,3,3
3010398064	nature	3,3,3,2,3
3295594050	nature	2,3,3,3,3
2568001993	nature	3,3,3,3,3
6012436178	people	3,4,4,4,4
3763986023	people	4,3,3,3,3
5535941650	nature	3,4,4,4,3
531988892	nature	3,3,3,3,3
2205938524	nature	3,2,3,3,3
6071291737	urban	2,3,3,3,2
2163130190	nature	3,3,3,5,4
5153471609	people	4,4,4,4,5
6188695815	nature	3,3,3,3,3
5963661573	people	3,3,3,3,3
6788498151	people	4,3,3,3,3
2526076147	nature	3,3,3,3,3
6405922647	people	4,4,4,4,4
7988259485	nature	3,3,2,3,3
4647320395	animals	5,4,4,4,4
2237172647	nature	2,4,3,2,2
7734614424	animals	5,5,4,5,5
4099633600	urban	3,3,3,4,3,4,3,3,3,3
3539887208	animals	3,3,3,4,3
5535322695	urban	4,4,4,5,5,4
8034865096	animals	5,4,5,5,5
513602308	animals	3,3,3,3,3
3922685898	nature	3,5,3,2,4
7669780792	nature	4,3,3,5,3
5571429	nature	3,3,3,3,2
5712501530	nature	3,3,3,3,4
3677812835	animals	4,4,5,5,4
7131081829	urban	5,4,3,4,3
2399334564	urban	4,4,3,4,3,4,3,5,4,3
7645015528	nature	3,3,3,3,4
5516126863	nature	3,3,4,2,4
4457203049	people	1,1,1,1,1
6170220946	animals	3,3,3,3,3,3
3378657120	people	2,3,3,2,3
2552726018	nature	3,3,4,3,3
32574133	animals	5,4,3,4,3
17200735	animals	3,3,3,3,4,3,3,3,3,3
3358881065	urban	3,3,3,3,3,3
3766541163	animals	4,3,4,4,4
4872697511	nature	3,4,3,3,4
3750072917	animals	4,3,3,3,4
2356464401	nature	4,3,4,4,3
8433501815	urban	3,3,3,3,3,3,3,3,3,3
6564320559	people	5,4,4,4,4
6252393299	animals	4,4,5,4,4
8544621826	animals	3,3,3,3,4
2551538485	nature	4,3,4,4,5
4828438609	animals	4,4,4,4,3
8539910077	people	3,3,4,3,3
3837987909	nature	2,2,2,2,2
2964902415	people	4,2,1,2,2
1015083599	nature	3,4,3,3,3
7214105974	urban	5,4,4,4,4
3184002223	nature	3,3,3,2,4,3,3,3,3,3,4,4,4,4,4
3587892886	people	5,4,5,4,4
3125955224	nature	3,3,3,3,3
4294839729	urban	3,3,2,3,2,2
8422332212	urban	3,5,5,5,5,4,5,5,5,5
3885060439	urban	3,3,3,2,3
2338351384	animals	3,3,3,4,3,3
4206020744	nature	3,3,4,4,4
337525976	animals	4,4,4,4,4
2167208743	people	2,2,2,2,1
5574663324	urban	4,4,4,5,4
4429841208	nature	3,3,4,3,3
8408120746	nature	3,2,3,3,3
307160076	people	3,3,3,3,3
2406456563	people	3,3,3,3,4
53585604	people	4,4,3,4,3
5797428133	animals	3,3,4,3,3
6913908875	animals	4,4,4,4,4
461316270	nature	2,4,2,3,2,3,4,2,3,4,4
6261705511	animals	2,2,2,2,2
4808133020	nature	3,3,3,3,3
6602761771	animals	3,3,3,3,3,3
5530166011	animals	3,3,4,3,4
4395490317	nature	3,3,3,3,4
6217433657	urban	3,4,4,4,4
8210532752	animals	4,4,4,4,4
5754163916	urban	3,2,3,3,3
385650640	animals	4,3,4,3,4,4,4,4,3,4
2367302310	urban	3,3,4,3,3
6601532415	animals	3,4,3,5,3
2964254074	nature	3,3,2,3,2
2789566247	animals	4,4,5,4,4
5253068578	animals	3,3,3,3,3,3,3,4,3,3
5922141793	animals	4,3,4,4,3
4568223504	animals	3,3,2,3,3
7027568145	people	3,3,3,3,3,3,3,3,2,3
8017725091	animals	5,4,4,3,5,4
8477141298	people	2,2,4,2,3
6248175484	people	3,3,3,3,3
8360159550	nature	4,3,4,3,4
3218316200	animals	4,4,3,4,4
8137209366	people	4,4,4,4,4
4376778730	people	2,2,2,2,2,2,1,2,2,2
6217064182	animals	5,4,4,4,4,4,4,5,4,3
383593416	nature	4,3,3,2,4
2663092922	people	4,3,3,4,3,3,3,4,4,3
5246666441	animals	3,3,3,3,3
2565537509	people	3,3,3,3,3
3770427213	nature	3,2,5,3,4
6149878186	nature	3,4,3,3,3
8375270560	nature	3,3,3,2,2,3,3,3,3,4
3783144883	nature	3,3,3,4,3
3534690224	nature	3,4,3,3,3
293439155	nature	3,3,3,3,3
8431997608	people	3,4,4,5,4
3775330315	nature	3,3,3,3,3
6969256481	nature	3,3,3,3,3
5488616660	urban	3,3,3,3,3
111184510	people	4,4,4,4,3
6916173386	people	3,4,3,4,5
8081466807	nature	4,4,4,4,4,4,5,5,3,5
3381416906	nature	4,4,4,3,4,4,4,4,4,4
8365329974	people	4,3,4,5,4,4,5,3,5,4
8507750278	people	3,3,3,3,2
1777763410	people	4,3,4,3,4,3,3,3,4,4
3007076657	urban	4,3,3,3,3
4089141327	urban	4,4,4,4,4,4
194777062	animals	4,4,4,4,5
2246761212	urban	3,4,3,3,3,3,3,3,3,3
6929031469	nature	3,4,3,3,3
7819391528	urban	3,3,4,4,3
8116178062	people	5,3,4,3,4,3,4,4,4,4
1440048435	urban	3,3,4,4,3
6467606511	animals	4,4,4,4,4
5893890790	urban	4,4,3,3,4
3138679204	urban	3,2,2,3,3,3,3,3,3,3,2
3720010498	nature	4,3,4,4,4,3,3,3,4,4
3655855853	urban	4,4,4,4,4
2834394741	nature	3,4,4,4,4
8443317933	urban	2,2,4,3,3
5545238822	people	3,2,3,3,2
6566476333	people	3,3,4,3,4
5456653027	animals	3,4,3,4,4
531592540	nature	5,3,3,4,3
21206243	people	3,2,2,4,3
2691294119	animals	4,3,3,4,3
89655244	people	2,2,3,2,2
3139290355	people	2,2,2,2,1,2,2,3,2,1
8067520784	animals	5,3,4,3,4
6892924313	animals	4,5,4,4,4,3,4,5,4,4
5798039440	people	4,4,4,3,5
4144039688	urban	3,3,4,3,3,3
6259951173	nature	3,5,3,2,3
3292332340	animals	4,4,4,3,4
5225587906	animals	3,4,3,3,4
5231674711	urban	4,3,4,4,4
4840344541	nature	4,3,4,3,4
247567557	animals	4,3,3,3,2,3,3,2,4,3
6080606672	urban	4,3,4,4,3
158575495	animals	3,2,5,4,3
5553240325	urban	3,3,3,3,3
8389585662	nature	3,4,4,3,2,5,4,4,4,5
5052109475	urban	3,3,3,3,3
4338318506	animals	3,3,4,3,3
5358549373	animals	3,3,4,4,3
116767503	urban	4,3,3,5,3,5
4943968485	nature	2,3,2,2,2
5650813804	nature	4,2,3,3,4
5165604487	animals	3,2,3,2,3,3
5907949697	nature	3,4,3,4,3
5451122613	people	3,3,3,3,3,3,3,3,3,3
268011846	people	4,3,4,4,5,3,4,3,4,4
2696732238	nature	3,3,3,3,3
6809846923	people	3,3,3,3,3
4195700206	nature	3,3,3,3,3
2166243887	nature	3,2,2,3,3
7347510912	urban	5,4,5,4,4
4312368355	animals	3,3,4,3,3
2273528613	nature	3,3,4,3,4,3
8431848370	nature	3,3,3,3,3
8426851512	urban	5,4,4,4,4,4
3076160995	people	4,3,3,3,2
1105721497	nature	4,3,5,4,3
4521638942	nature	3,3,3,3,3
333673442	people	4,3,4,3,4
6262918483	urban	3,3,4,3,3
8401615542	urban	5,4,3,4,3,4
7044679097	nature	3,3,3,3,3
6998923350	nature	3,3,4,4,4
4075852768	animals	4,3,3,5,3
2166075277	people	3,2,3,3,3
7680106090	animals	4,4,3,3,3
6392813107	urban	3,3,2,2,2,2,3,3,2,2,4
2238477	animals	3,4,4,3,3,4
8416763166	animals	4,4,4,4,4
6971982070	people	3,4,1,3,3
1234762031	urban	3,3,3,3,2,3
2966390369	nature	3,3,3,4,3
5224972355	urban	3,3,2,3,3
4150002461	animals	5,4,5,5,3
6018454172	nature	3,3,3,3,4
5037703331	animals	4,4,4,4,4,3,4
2630360113	animals	4,3,5,3,3,4
5505769655	people	3,4,3,2,3
975824321	nature	3,3,3,3,3
3067266568	nature	3,3,3,2,4,3,3,3,3,3
4399295094	nature	5,4,5,5,4
8156027326	urban	3,3,3,3,4,3,3,3,3,3,3,3
5406663579	people	3,3,3,3,3
5546417019	nature	2,5,3,3,3
8498376019	animals	3,3,4,3,4
26996773	nature	2,2,3,3,2
3913861941	urban	3,3,3,3,4,3
8439220237	people	3,3,4,4,3
3588776711	animals	3,3,3,4,3,4,3,3,3,3
3315654039	animals	3,4,4,3,4
5813610539	nature	3,3,3,3,3
5423736694	urban	3,3,2,3,3
249307851	nature	3,3,3,2,2
6990443666	people	4,4,3,4,3
5343859250	nature	3,4,3,2,3
1562408813	urban	4,3,4,3,3
7085118639	people	4,4,3,4,4
4366181062	nature	3,3,3,3,3
6806277313	urban	3,3,3,3,2
4252818205	people	2,3,2,3,3,2,2,3,3,3
4651226719	people	5,4,3,3,4
2137644793	people	3,2,3,3,3
2481678672	nature	3,3,3,4,3
258911735	nature	4,3,3,3,2,3,4,4,3,3,4,4,4,4,4
4855295240	animals	3,4,4,3,4
5684595639	animals	4,5,5,4,5,4,4
4691577823	animals	3,3,3,3,3
2096211455	animals	2,3,2,5,4
2660799652	animals	4,3,4,4,3
2599734454	urban	5,3,3,3,3,4,4
871979719	animals	2,2,2,3,2,2
6050472040	nature	3,3,3,3,3,3,3,3,3,2
8149126460	nature	3,3,3,3,3
6741434167	nature	3,4,3,3,3
6088032527	nature	4,3,5,4,3
6048135065	urban	4,3,3,2,4
5029314270	nature	3,3,3,3,3
5346878337	people	3,4,3,3,4
5188111784	urban	3,3,3,3,3,4,3,3,3,3
3591972947	urban	5,3,3,3,3
4259933727	nature	3,3,3,3,4
3947671046	urban	3,4,3,2,2
6090257925	animals	3,4,4,3,2
3901219889	nature	3,3,3,3,3
4362739811	nature	4,4,4,4,3
7117723263	people	3,2,2,2,3
2219774958	nature	4,5,5,5,5
5994116780	people	4,4,4,4,4,3,4,5,3,4
5456878980	nature	4,3,3,3,3
117178544	people	3,3,3,3,3
13205125	animals	2,2,2,3,2
6107292337	people	3,3,3,3,3
129202009	nature	3,2,3,3,4
8375706364	people	5,4,4,4,4
7793578246	people	4,3,4,3,4
1199577071	nature	3,3,4,3,5
8427643444	animals	4,4,4,4,4,4,4
4161320816	people	2,2,2,3,2
4749085282	nature	3,3,2,3,3
1649747342	people	1,2,2,2,2
3601493412	people	4,4,3,3,4,4,3,4,3,3
31428688	animals	3,3,3,4,4
2050011317	animals	3,3,2,2,2
4724019491	urban	3,3,3,3,3
3753038139	nature	3,3,4,4,3
2189415425	animals	3,3,3,3,3
2702998679	nature	3,3,3,3,4
5929954616	animals	4,3,3,3,3
8144628767	urban	3,4,4,5,3
8086865489	people	4,4,4,4,4
8469355180	people	3,3,3,3,3
8336285353	people	2,4,2,4,5
4537436620	nature	3,2,2,3,3
6296912670	people	3,4,4,3,3
5174052474	nature	3,3,4,3,4
122050933	people	1,1,1,2,2,1,1,1,2,1
177123223	urban	4,5,5,4,4,4,4,4,4,4
5617669369	urban	3,4,4,4,4
4600546375	animals	3,4,3,3,3
3925246064	urban	3,3,3,3,3
3580463307	urban	3,3,3,3,3
2077956449	people	3,2,3,3,3
5158194311	animals	4,3,3,3,3,2,3,3,2,4
8127535924	people	4,5,4,4,4
364429984	urban	3,3,3,3,3
5454527607	animals	4,4,4,5,4,3,4,4,5,5
5686680546	people	1,2,3,1,3
6351705417	urban	3,3,3,4,3,3,3,3,4,3,3
2907520128	animals	4,5,3,4,3
3939582718	nature	2,4,2,3,2
7867680146	nature	4,3,3,3,3
5245297273	urban	3,3,4,4,3
4582151499	urban	3,3,4,4,3,4,3,4,4,4
4782567841	animals	3,3,3,3,3
4444291348	animals	4,4,2,5,4
3475579719	people	1,2,2,2,2
2718566202	urban	3,3,3,3,3
7563562268	urban	4,3,3,4,3,4,4,4,4,4
6673933945	people	3,3,3,3,3,3,3,3,3,3
809996183	animals	3,3,3,3,2
4130791334	urban	4,4,4,3,3
2615231317	animals	3,4,3,4,4
3918960262	nature	4,4,3,4,3,3,3,4,3,3
256746151	nature	3,3,3,3,3
3690624416	urban	3,3,3,5,4
8232393344	animals	3,3,3,3,4
2926788925	animals	3,3,4,3,3,3,3,4,4,3,3
7067417037	urban	4,3,3,4,3,3,4
5560379797	urban	3,3,3,3,3,3,4,3,3,3
7029147515	urban	3,3,3,4,3
8058482541	people	4,4,4,4,5,3,2,4,4,3
2208770170	nature	3,3,3,3,2
758807529	people	4,4,4,3,3
8095146720	nature	2,2,2,2,2
2957991303	nature	3,3,3,4,3
3832217039	people	4,4,3,4,4
6298202026	people	4,3,3,4,4
6824412115	urban	4,4,4,4,4,4
180901746	nature	3,3,3,3,3
8392915643	urban	2,1,2,2,1
7378750294	urban	3,3,3,3,3,2,3,3,3,4
2576889850	urban	3,3,3,3,4,3,3,3,3,3,3,3
5511210350	nature	3,3,3,4,4
4990996683	animals	3,4,4,4,3
8099857428	people	3,2,3,2,2
2116342691	people	3,3,3,3,3
1137307845	urban	4,3,5,4,4,3
8452016643	people	3,4,4,3,4,3,3,4,3,3
2459724341	people	3,3,4,3,4
6186312668	nature	4,3,3,2,3
5366606047	people	3,3,3,4,3
616570941	animals	3,3,3,3,4
7330496202	animals	4,4,4,4,5
2200306032	animals	3,4,4,3,4
1083584475	animals	4,3,3,4,3
7542485118	urban	3,4,3,3,4
8160436960	urban	4,3,3,3,3
2207257172	urban	4,3,3,4,3,3,2,4,3,4,3
7551097136	people	4,4,4,4,5
869942883	urban	4,4,4,4,5
529762012	animals	3,2,3,3,3
6544242841	people	5,4,4,5,4,4,5,5,4,3
8343328161	animals	4,3,4,4,3
45390395	nature	3,3,3,3,3,3
4208666827	people	3,3,4,3,2
7718650108	urban	3,3,4,3,3
6887954524	people	3,3,3,3,3
7389868738	nature	3,3,3,4,3
2447322	nature	4,3,3,3,4,4,3,4,4,4,4,4,4,4,4
4676155491	animals	4,4,3,4,4
7354999812	urban	4,4,3,4,3,2
2960385155	urban	3,3,4,3,4
6296598333	animals	4,3,3,4,4,4,4
1396963096	urban	3,3,3,3,3,2
5017593954	animals	3,3,4,3,3,3,3,3,3,3
5883323407	nature	4,4,3,4,4
2850801661	animals	3,4,4,3,4
141735011	urban	3,2,3,3,3,3,3,3,3,2,2
6016034265	nature	3,2,3,4,3
6119834470	people	3,4,3,3,3
8252523535	nature	5,4,3,4,3,4,3,4,4,4,4,4,4,4,3
5603116732	animals	3,3,3,3,3
2996332827	nature	3,3,3,3,2
4730826279	nature	3,3,3,3,3,3,3,3,4,4
16946768	nature	3,3,2,5,3,4,3,4,4,3
7710637564	nature	3,3,4,2,3,3,3,4,4,3
165292659	nature	3,3,3,4,4
1281000602	animals	3,3,3,3,3
3532340427	urban	4,5,5,4,5,4,5,5,4,4
8255517509	animals	5,5,5,5,5,5,5,4,4,5
1397402189	urban	3,3,3,3,3
454776951	urban	4,3,3,3,2,3,3,4,3,3
2858084416	nature	3,4,3,3,3
3849197565	nature	3,3,3,4,3
6241252819	people	4,3,3,3,4
3482263600	nature	3,4,3,3,3
8444956998	urban	4,2,4,4,3,3,5,1,4,4
508156863	animals	3,3,3,4,3,3
5534313899	people	4,4,4,4,4
7819847754	urban	3,3,4,3,3
6928886432	people	3,4,3,3,4
2120611255	urban	3,3,3,3,3
4043050777	people	3,3,3,3,3
6228308778	people	3,3,3,5,3
2167578885	urban	3,3,3,4,3,3
8095707316	nature	3,3,4,4,4
8521832442	nature	3,3,3,3,4
8197665237	nature	4,3,4,3,3
8234858279	people	4,4,4,4,4
4643335188	animals	4,3,4,5,4
2195589876	nature	3,4,3,4,4
4402019	urban	4,5,4,4,4,3,3,4,4,4
3845891691	animals	4,3,4,3,4,4,4,4,4,4
5998081596	people	4,3,2,4,4,3,3,3,4,4
6027500667	animals	4,5,4,4,4
3838679621	animals	4,3,5,4,3
6228536688	nature	3,3,3,3,3
3413768741	urban	3,3,3,3,4
6483178991	people	4,3,4,3,4
4529625597	nature	4,3,3,3,3
3317466278	animals	3,4,3,3,4,3,3,3,4,3
3148850650	urban	4,5,4,5,3
5592064084	nature	4,3,3,3,3
2384705869	animals	3,4,4,3,3
2699879007	animals	4,4,4,4,4
7602398110	urban	3,3,2,3,3
8541012124	people	3,3,3,2,3
7134590345	people	3,4,4,3,4,2,2,3,4,3
8067218284	animals	5,4,4,4,4,5,4
5791660477	animals	3,4,5,4,4,5
6060763432	people	3,3,3,3,3
6196571339	people	3,3,3,3,3
426379036	animals	3,4,3,3,3
2820233012	urban	4,5,5,5,5
8047906403	people	3,3,3,3,3
4292173289	urban	4,5,3,5,4
7092793283	people	4,3,3,4,3
5820855433	nature	3,3,4,4,3
7260817042	urban	3,3,3,3,4,3,3,4,4,3,3,5,3,5,4,3,3
285064349	people	4,4,4,5,4
8009759829	nature	4,4,3,3,3
7760826182	urban	3,3,3,3,3
3099341087	urban	3,3,4,3,3
7559105244	urban	4,3,3,4,4
7745750774	urban	3,3,3,3,3
5628159284	people	3,3,3,2,2
2719448778	animals	4,4,5,5,4
2662952784	urban	3,3,3,4,3
7567105038	animals	4,3,3,3,4
128188675	animals	3,3,4,3,3
4136660767	nature	3,4,3,4,3
4357415416	animals	4,3,4,5,3
2664277432	animals	3,3,3,2,3,2
4562937437	nature	3,3,4,3,3
2936312374	urban	3,2,2,3,2,3
5766030138	animals	3,3,3,3,3
7590828800	animals	3,3,3,4,3
8061847052	people	3,2,3,3,3
6371285287	animals	4,4,3,4,4
4212380812	animals	3,3,3,4,3
7824505898	people	3,3,3,2,2
3884213042	nature	3,3,3,3,3
1066219579	nature	3,3,3,3,3
422892014	people	4,4,4,4,5
7104218829	people	3,2,2,2,2
6968559179	people	4,3,4,3,3
6079201853	people	3,3,3,3,3
6197223257	nature	3,3,3,2,2
2434332165	people	4,3,4,3,3,3,3,3,3,3
3582089692	animals	3,3,3,4,3
356935764	urban	3,3,3,4,3,5
156310323	nature	3,4,3,3,3
3340937099	people	4,3,4,5,3
2859898521	people	4,4,4,4,4
3835525420	animals	4,5,5,4,4
7710377314	people	3,3,3,3,2
2276486205	nature	3,3,2,3,3
4319947708	animals	5,4,4,5,4,3
2663548712	urban	3,3,4,3,3
2695510490	urban	3,4,3,3,3
4201300953	urban	4,4,5,5,4
5518186835	people	3,4,4,4,4,4,3,4,3,3
4155050920	nature	3,3,3,3,3
7170190737	animals	5,4,5,4,3,4
3445465816	nature	3,3,3,3,2
25537127	nature	3,3,3,3,2
1799987523	animals	5,3,3,3,3,4,4,3,3,3,4
6750599925	people	4,4,4,3,5,3,3,3,3,3
3476910675	people	3,3,4,3,4
5703554253	animals	4,4,5,3,5
8535874227	people	3,3,3,3,3
2906341548	animals	3,2,2,2,2
5777582713	urban	3,3,3,3,3
7175184198	people	4,3,3,3,3
3701324302	nature	3,3,2,3,3
4916827531	animals	3,3,4,3,3,3,4
7460363008	people	4,3,3,4,4
3506660624	nature	2,4,2,4,4
34798956	nature	4,3,3,4,3
2944268147	nature	4,3,3,3,3,3,3,4,3,3
6243571495	nature	4,4,4,4,4,4,3,3,4,4
7508112422	nature	3,3,3,3,3
6964332675	people	2,3,4,4,4
6676893881	urban	3,5,3,5,4
4563792085	nature	3,4,3,3,4
7303552912	urban	3,3,5,3,4,3,3,3,4,3
8075655037	animals	5,5,5,5,5,5,4,4,4,5
5616606348	animals	4,4,4,4,4
2902843865	people	4,3,4,4,3
5321679238	nature	3,3,3,3,3
6797003718	people	5,3,4,4,4
7275377034	people	3,4,3,3,3
8271767307	animals	4,4,4,4,4
8455071459	people	4,2,3,3,3
1252386468	urban	3,3,3,3,3,3,3,3,3,3
8081019211	nature	2,3,3,4,3
2616575193	people	4,3,4,3,3
4117950421	urban	2,3,3,2,3
7164661688	nature	3,3,3,3,3
7250144092	nature	3,3,3,4,4
2268932626	urban	3,3,3,4,2,3
185126151	animals	3,2,2,2,2
6449948049	people	3,4,4,4,4
180168241	nature	1,2,4,2,2
6430957147	people	3,3,3,2,3
8021267301	people	4,4,3,4,4
5676425019	people	3,5,3,2,3
2837175584	nature	3,2,3,2,3
1142778346	animals	4,3,4,4,4
6279232384	nature	3,3,3,3,3
40031775	animals	3,4,4,4,4
3583412993	animals	4,3,3,2,3,3,3,3,3,3
5591419347	urban	4,2,5,4,3
2787128938	animals	4,3,3,3,2
7028567829	animals	4,3,3,2,4
2163586194	nature	2,3,3,3,3
2846880374	animals	2,2,1,2,2
3337956065	urban	3,3,3,3,3
2619075191	nature	4,2,3,4,2
476911013	animals	3,3,3,3,3,4,3,3,3,3,3
7778581570	urban	3,3,2,3,3,3,3,3,3,2
5758041863	nature	3,3,2,2,3
7325512140	animals	4,5,4,4,4
7266704502	people	4,4,4,5,4,4,5,5,5,5
8080178403	people	3,3,4,4,4
2943214469	nature	3,3,3,3,2
3331303585	nature	3,3,3,3,3
159645373	nature	2,4,4,2,3,3,4,2,4,4
6617351885	urban	3,3,3,3,3
5112848798	people	3,2,3,3,2
4571445098	animals	3,3,3,2,3
3167056557	nature	3,3,4,3,4
8065619164	animals	4,4,4,3,4
8382963216	nature	3,4,3,3,4
2601577894	urban	3,3,3,3,2
3195908299	nature	3,3,3,3,5,3,4,4,3,4
7748925586	urban	4,5,5,4,5
6030681308	people	2,4,3,3,2
3187305146	urban	3,3,3,3,3,3
3402120811	nature	3,2,3,3,3
179051614	nature	5,4,5,2,3,3,3,2,3,4
7577221490	urban	3,4,3,4,3
5447340040	urban	3,3,4,3,3
7648814980	people	2,3,2,3,3
5255730435	animals	3,2,2,3,4
3794613926	nature	3,4,4,2,4
4715426626	nature	3,4,4,3,4
3546514077	animals	2,3,3,3,3
1185604836	nature	4,4,4,4,5,4,4,4,4,4
6213527765	animals	5,4,5,4,3
2869813239	nature	4,4,4,5,4,5,4,3,5,4
259694113	nature	3,3,3,3,3
5254714230	urban	3,3,3,2,3,2,3,4,3,3,3
7518264638	urban	4,3,3,3,3
2385299216	urban	5,4,5,4,4,4,3,4,4,4
3694227082	nature	3,2,3,3,3
3563699978	nature	3,3,3,3,3
5015530503	nature	3,3,3,2,2
8435901201	nature	4,4,5,5,4
4706457301	animals	3,4,4,5,4,4
6726689615	urban	2,2,3,3,4,2
8193006788	urban	3,2,2,4,3,3
7491422410	people	3,3,3,3,3
3152668745	nature	4,4,4,4,4
6979261624	people	3,2,3,4,2
5600915624	people	4,4,3,3,3
8490909613	people	3,4,3,3,3
104255571	animals	3,3,3,3,3
6284138134	urban	4,4,4,4,3,3,3,3,1,4,4
3821769274	nature	3,4,4,4,4,4,4,4,3,3
473922578	animals	3,4,3,3,3
5540423737	animals	4,3,3,3,3
4396411698	nature	3,3,3,3,4
8145268648	people	3,4,4,4,4
7978337446	people	3,3,3,3,3
164237599	animals	3,4,3,4,3,4
4740527148	animals	4,4,2,4,3
21220166	urban	3,3,2,4,2
5885891377	animals	4,5,4,5,3
2230595994	animals	3,3,3,3,5,3
8532138719	people	4,3,3,3,4
5426644070	nature	3,3,3,3,3
246844303	animals	3,2,2,3,2
4815209220	urban	3,4,3,4,3
6980804883	nature	3,3,3,3,3
216334845	animals	4,3,3,3,3
6399532177	nature	4,3,2,4,4
2793631238	people	2,2,2,2,2
238737785	urban	2,4,2,4,5,4
5345997130	people	3,3,3,3,3,3,3,3,2,3
6024010894	people	3,3,3,3,4,3,3,3,3,3
4621739704	people	3,4,3,3,3
8180590617	people	4,4,3,3,3
2366103736	people	3,4,3,3,3
8035619188	nature	3,2,5,3,4,3,4,4,4,3
7363679234	nature	2,2,3,3,4
8126428239	urban	3,4,3,3,4,3
713146696	nature	2,3,3,3,3
8298541527	animals	3,3,3,3,3
5414631194	animals	3,4,4,3,4
275494519	people	2,2,2,2,2
8294186636	nature	3,2,3,2,3
2662679095	people	3,3,3,3,3
8098341748	urban	3,4,4,4,4
6997497616	people	3,3,3,2,3
257622632	animals	4,5,3,3,3,5
7648012740	nature	3,4,3,4,4
5921424811	urban	3,3,4,3,2
2566915367	animals	4,3,3,2,3
8317711188	people	2,2,3,2,3
5596134646	nature	3,3,4,3,3
4873252300	nature	3,4,4,3,4
147961029	urban	3,3,3,3,3
8052088577	people	4,4,3,3,3
3158363876	animals	1,2,2,1,1
4333630651	urban	3,3,4,3,3
3338212396	people	2,3,3,3,3
4522552035	people	2,2,2,2,2
1483484447	urban	4,4,3,4,4,4
6345308905	urban	3,3,4,3,3
2120719494	urban	3,3,2,3,2
7896500992	people	3,3,2,4,3
2971831776	animals	3,3,3,3,3,4
2086926991	people	2,1,2,1,1
4958188041	nature	3,3,4,3,3
8266835599	nature	5,4,3,4,3,4,3,3,4,3
5304775512	nature	4,4,3,4,4
8257580544	people	4,4,4,4,3
4688619775	nature	2,3,3,3,3
2756573947	nature	2,3,5,4,3,3,3,4,3,4
6269083955	people	2,2,2,3,2
7044606873	nature	2,2,2,2,2
5622804475	urban	4,4,4,4,4
6747019289	urban	4,4,4,4,4,4,4,5,4,4
3393538433	nature	3,3,4,3,4
2451324565	urban	3,4,3,3,3,4,3,3,4,3,3
374034020	people	4,3,3,3,3,3,3,4,3,3
2259846737	nature	3,3,3,3,3
5311200186	animals	4,4,4,3,3
5821453448	urban	3,3,3,3,3
1545759148	animals	4,3,3,3,3
5968272677	animals	3,3,4,4,5
5137402102	urban	3,3,2,3,4
3771941372	urban	3,3,3,3,3,2,3,3,3,3
2969527	people	2,2,3,3,2
7576156856	nature	3,3,2,2,4
