TEXT_COLUMN_NAME,LABEL_COLUMN_NAME
First 3 weeks are manageable and the final project is great! I had a lot of fun :),4
Great for an overview of the different aspects of data science.,4
This course is helpful,4
best course for a database beginner.,4
Very complete and useful. Perfect course to improve your knowledge about Sinusitis quickly.,4
"I like this course because of its step by step explanation and real computing problems. On the other hand the last exercises is a bit boring for me especially. I hope I will finish this course . I also want to recommend to everybody who is just started to learn computing, may be you must be good in English.",4
"Good course, I guess I knew a lot going in, but it was still useful and gave me reassurance on the ways I studied. Really good for students getting back into school.",4
Very good course with a professional instructors and hoping to enrich it with many other examples for different rules,4
Assignment 5 could have been explained clearer.,4
"Thank you so much Prof for guiding us through a difficult yet an interesting topic. The course is well arranged in the way the choosen cases make it easier to understand the statutes, though it not that easy. I wish the course had brought in more international cases as the non-American students like me might be more intersted in.I love this course, as well as the T- shirts and the tux :)",4
Good course!,4
"Great course, awesome professor, I wish it would include more wiring and actual projects in the making, just to get the bigger picture.",4
"It is a good course, you work a lot but the teachers show you enough to learn",4
Great professor wonderful introduction to computer science/coding-1 start due to some confusion with updates to the final exam assignment,4
good course!,4
Very good course. But the final test was too difficult. Almost impossible without external help for people like me with no experience in programming,4
"A great insight into rural and urban management which could be greatly improved with more challenging (longer) assignments. Great video material and instructors, but I would have enjoyed writing and peer assessing more in-depth articles as opposed to condensing as much information as possible into a simple 200-400 words.",4
"Nice Course, well structured.Only issue faced was with Grader not letting to use Rails 5, please be aware of this and use Rails 4.2.8 and save some time. :)",4
"Solid class, good overview and a useful final project. Very informative for learning financial analysis.",4
"Nice course, but need more detailed one for those new to statistics.",4
"Interesting course for those who want to learn a bit about managing their money, credit/debit cards, loan, insurance...generally everything we need when planning/reorganizing our life.This course can be easily taken by someone who's not familiar with economics/finance.",4
Very much enjoyed the course; the instructor used good examples and the content was relevant and aligned well with the subject matter. Enough examples and quizzes to reinforce the theories. I'm looking forward to follow-up with the 2nd course.,4
"Very comprehensive on all aspects on drug addiction, though a bit too difficult for those without any medical or biological background knowledge. More animations / diagrams for illustration would make the course better.",4
The course is is targeting total beginners in programming. The material is very basic and much topics are not even touched.,4
"It would have been nice to use more complex data analysis, as used in the second course of this specialization, in order to build the final model.",4
"Very useful for learners who do not have a background in Data Science or, Software engineering",4
"Lots of interesting facts about learning, inspiring experiences from guest speakers, and some useful tips to be enhance your learning.",4
Good course.,4
"This course consists of many beneficial suggestions. If you apply them in your life, most probably you'll allocate your time more efficiently and more purposefully.",4
"Nice course. However I do not understand why javascript is treated in a way that separates it absolutely from its web-related applications (it is treated as a general purpose programming language, which it is nowadays, especially once node.js came to the fore, but still - it is primarily web language and it would be better to treat it as such, even more so when the rest of the course is focused on html and css.",4
"I found the course really useful and informative and the teacher was very enigmatic and engaging. My only comment would be that perhaps the teacher goes through the slides slightly too quickly at times,as I found myself often pausing to read them. Excellent course though.",4
excellent tactics to influence people .,4
Great format and which was easy to follow.,4
Give nice practical tips which are helpful for managers. Explain the hiring process. Share best practices.,4
"The course was well organized and structured.It was a bit complicated to get the submission process starting, due to the patches necessary.It is a very nice course to demystify machine learning algorithms.",4
"Great, it's very helpful and you learn a lot of things that will help you in classes",4
good course,4
"I could give you 5 stars if you issue the Statement of Accomplishment to students who passed this course by free, at least... Anyway, the course was so great and interesting to me ! Thank you so mu",4
lots of mathematics and it's challenging,4
very good material for beginners,4
Good & useful course but with some errors.,4
It was good,4
helpful,4
"Excellent experience. Material, instructor and pace of the course were really good.",4
Great material and insights,4
A great way to revise grammar an punctuation from scratch!,4
The majority of the lecture videos were engaging and the structure provided you to move at your own speed.,4
I think it could have been more challenging and have had more material. There was too much introductory material in the first two weeks.,4
Great course that teaches you the basic for a good child nutrition,4
Great perspective for new managers.,4
A good course for persons those who are employed as in security role to an any organisation. I appreciate the method of distance learning to all on online. Thanks.,4
This pretty good but maybe should explore more than just theory septma chords blues and jazz encganche something that although is very good explanation leaves you anelando something more modern.,4
"The course was great. The videos and assignments were clear, well paced, and the forums were useful in getting questions answered. The lecturer made the material easy to understand. I've taken down one star just because I think potentially more ground could have been covered in the course, and the quiz and assignments were quite easy (in other words, could have been more challenging). Great experience overall though!",4
Fantastic course that gives the basic notions of cryptography. Both practical a theoretical tests are very useful.,4
This is a great capstone project. It requires the student to really have an understanding of the concepts learned throughout the specialization and apply them to build a prediction app. There is very little guidance asides from the discussion forum which could be discouraging at first. Otherwise I would've rated it 5 stars.,4
My advice for everyone is to take this course because i find it Really useful.,4
The content is covered in great depth in this course but pre-reads may help as the course moves up a few notches in technical content.,4
Great use of examples. I was not thrilled with peer-reviews as some people may give you bad scores with no explanation and/or they may be wrong in their understanding/interpretation of the course material/assignment.,4
Really nice course to clear the concepts regarding the new existing technologies and all the related terms. The tests and mid lecture questions really helped in testing the grasp of the course.,4
"This course is a wonderful nexus between east and west, between science and religion, between intuition and reason and between all those dichotomies, the false ones and more! It is just a shame that discussion forum moderators have become petty tyrants given censorship powers. At least, that was how it was last time I was bothered enough to try to get this stuff. One star subtracted, but it should be more given discussion is the only way really to do philosophy. Only one will do though because I guess it is a systemic problem and that it probably doesn't affect those of you who aren't borderline trolls who imbeciles easily mistake for the bad kind.",4
"Good class, good lectures. The plot devices taught are very specific, but helpful for beginning writers for whom conflict, and movement are not easy. I'm a beginning writer and I struggle with finishing a story because at some point I just think, well now what? what's supposed to happen?The class helps you push the characters into conflict, and make choices, which is the heart of a good story.My only complaint - the assignments were so structured that they were tedious. the peer reviews in this class were also painful. Reading other people's work, I felt like perhaps we needed less structure and more space to practice simpler techniques.But overall, i'm using what I've learned in my writing, and its definitely helped!",4
"Good Course for someone wanting an overview of techniques. You would not be building something very cool after this. Course assignments are not very challenging, some good questions must be included.Some mathematical part should be there. Expecting it in other courses in specialization.",4
This course give the basics for Machine Learning principal algorithms. It is very clear.,4
Great.!!! But if the content would be more. I find it unfair for a topic of such importance to be given so less attention. People will also respect it if the content would be more than it is right now...!!,4
"I very much enjoyed the thoroughness of Dr. Susser's explaination, the slow and clear manner of his teaching and the structure of the course into small, short videos. This allowed me to complete the course in small doses through my busy",4
The Fundamentals of Management is a good introduction into this area of knowledge.,4
"Good course, material needs more coverage in programming assignments. For example monads and futures were not covered.",4
Give good introduction into how we go about making a green and sustainable city.Provide some interesting insights.,4
"This course helps in understanding the basic and overall concepts in HTML, CSS and JavaScripts",4
"This course gives a good introduction to programming and computer graphics. It's well structured and well taught. Since I can already program in C#, I was hoping there would be less emphasis on learning to program and more emphasis on the graphics side. I would also prefer it if the platform for the graphics was the latest technology most commonly used by industry and I'm not sure Monogame is it. However, the lecturer was brilliant and it's a course you can enjoy doing!",4
Thoroughly enjoying prof. Estrada's course. he Witty Prof. vs Student notes is a very good read.,4
"This was the first MOOC I ever signed for and I wasn't disappointed. Far more complex, detailed and demanding than I had expected.... which suited me perfectly.Although brilliantly researched and scripted, Professor Germano's detailed input is spoiled by his unecessarily academic style. I found that his tendency to accumulate endless lists of adjectives had an unfortunate hypnotic effect.I very much like the material presented by Kurtis Schaeffer, especially his contribution on the development of Buddhism in the US. His interviews were well-conducted and his remarks always to the point.Interesting - and again complex material from Clifford Saron who managed to caputre the attention of my rather non-scientific brain. Very well presented material and a pleasure to listen to him.The input from the Tibetan participants was more accessible to non-specialists, straight to the point and very refreshing.The work done by the meditators was brilliant and probably what I had been looking for when I registered for the course. I feel that I now know just enough to pursue the practices on my own. It all feels very new, a little bit scary, quite exhilarating and luminous.Some of the interviews were more interesting than others but they all contributed to broaden the scope of the course.I only give 4/5 to the MOOC because of the poor quality of the subtitles. Not being a native speaker and not used to hear American English, I had to rely on them. They were so bad that, at times, what was written was exactly the contrary to what was being said. Hardly any proper names or foreign words were spelt correctly either. Beware !The course has introduced me to a new world and I will definitely pursue my new-born interest in Tibetan Buddhist Meditation. I will also sign up for more MOOCs in the future. Overall an extremely positive experience indeed. I am looking forward to seing you again for the 'Greater Vehicle'.",4
"All the topics are quite interesting and surprising (and I mean every one of them), but all are treated like popular science with little insight. I had to read elsewhere to fully understand some topics such as reaction-difussion systems. All in all, I wish there was a version of this course for those of us who have no fear of mathematics.",4
"The HDL syntax I felt was a bit fiddly, and sometimes hard to find the relevant technical details such as language definitions in the videos, but overall a very interesting and enjoyable course. Happy to pay for it despite it essentially being available free.",4
Very good!!! Excellent!!!,4
Awesome course,4
great course,4
"Very good, well-paced course. It will help you grasp the complexity of the structural issues that triggered the Global Financial Crisis, which rocked the world. I would suggest you complement it by reading some of the many books that have been written about it, say, ""Too Big to Fail"" (Andrew Ross Sorkin), ""The Big Short"" (Michael Lewis) and, of course, ""Stress Test"" (Timothy Geithner).",4
"This course is totally recommended for developers and architects no matter the programming language you use.In my opinion, the only thing that I missed was a project for the penetration testing week.Contents are very well teached and the interviews were awesome.",4
The course is very well organised.Ideas are clear and precise.Not too much talk to say a little.,4
This was a very easy course and not too daunting considering the topic. I liked learning pronounciations of the words and the basic vocabulary. A great starter course.,4
Decent start to Engineering,4
Useful primer on applying inclusive principles across spaces,4
"This is a great course! I particularly liked the mix of general and specific information provided- the course provides a overview of the physical and governance aspects of municipal solid waste management (MSWM), and then goes on to focus on the treatment options for the bio-waste stream, which accounts for a large proportion of MSWM in development countries, and for which processing and treatment is still not well-developed or institutionalized.",4
"Well done. A couple minor issues with a video upload error, but overall a very well done and informative course.",4
Really good course,4
the last exercise is bugged (5.2 is supposed to be 5.1),4
Practical knowledge.,4
its a detailed and the lectures are good at explaining the complex concepts in easy way to understand,4
Sometimes boring and I felt like the quizzes were just worded in a tricky way rather than really assessing learning. Otherwise fine.,4
Its good start of for this course.,4
"Brief and clear, very easy to understand",4
It's completely straightforward to learn and understand. Thanks for your enthusiasm.,4
Very nice and enlightening course. I totally recommend it!,4
"Lively, and more practial",4
"It´s ok, but could be better.",4
Very good class. Need to have some knowledge of Java ideally.,4
"This was a very instructive course, videos are very clear. I think that one thing that can be improved is practice, I would love to have more practice to get better all the concepts (altough I know that it is very difficult).",4
"very broad perspective, up to date information, useful links and videos and good lecturers in general. Thank you for the insights and knowledge.",4
Good course for working professionals especially Engineers.,4
Very well explained and easy to follow.Learnt a lot from this course,4
Excellent and informative,4
This was a tough course and I actually moved to another schedule. I think a sixth week on using excel to solve problems would have been worthwhile.,4
Excellent introduction to the world of Android. Crisp and well-delivered lectures.,4
This course helps me to understood the complexity of moving to the cloud and to learnt Best Practices and Guidelines can help me to define roadmap to cloud.,4
Good teaching and good materials to have. This is one of the best courses you could have in the Internet.,4
"Not simple, interesting course! Thank You Coursera!",4
Applicable to real life situation.,4
"A very good course, expecially for the MATLAB part. They can improve with more assignment in MATLAB and with some more theoretical stuff, like more types of trajectories, more types of controllers and so on. However, is one of the best course that I attended online in a few years. I absolutely recommend it.",4
"I really liked that there were multiple instructors. Their French accent was a bit hard to understand sometimes: 'asseta-location' vs 'asset allocation'.Good historic overview of how risk management evolved over time, and good ideas and solutions to manage risk.",4
"Very good, thorough and interactive course on portfolio management and construction!",4
"Simple, great start, could have been a little more profound though. Great start, no doubt.",4
"In this course, there was a slide presentation with audio recorded in a classroom. This part of the course should be replaced as soon as possible to offer better experience. As it is presented right now, with a loudy environment, it really doesn't match to the quality of the other courses.",4
"Decent introduction to SEO field. Low level, introductory course.",4
This would be very effective for my personal skill enhancement.,4
The material seemed a bit hurried at times..but overall a great learning experience and the assignments were truly helpful,4
"I took this course with a special interest on the musical aspect, namely the blues, of course. In that regard the course is very superficial, but has some interesting stuff even so. The other aspects of literature, painting, and the more popular arts (kilts, oral traditions, etc.) where a nice surprise. This course gives a view of a cultural aspect of America that is very interesting and mostly unknown, particularly, I guess, to a non American. I advise this course to anyone who is interested in ethnology, folklore and popular art and music and is not already familiarized with the American South.",4
"I really liked it. Some of tje jargon was a bit technical though. But overall really appriated the opportunity yo learn,",4
"Simple and very straight forward, I belive this is the best way to give a starting point course",4
"I would like to have more materials. See more work, read/listen about more design movements.",4
Great course,4
"I like that is not only about dogs, but also on apes (including humans).Easy to listen to.Would love more articles or other reading materials in this course besides the book.",4
Too much comma.. Only the last week is relative to the writing,4
A complete overview of the communications mix.,4
Very good and complete course with a quite high level of examination.,4
The course was really interesting and provide diverse points of view about the way how we eat. I really like the different perspectives provided by the presenters.,4
Very interesting - the quality of the videos can seriously be improved though. Already with little effort by editing away the duplicate parts.,4
The course is good but the end of unit quiz are not accessible unless you pay.,4
"Quick overview of the Arduino platform. Since I was new to Arduino, it helped me gather key concepts quickly and effectively. The peer-reviewed grading process is something that can be improved.I think the course should have covered some more concepts in detail that are relevant to IoT devices - for example, interrupts and their usage, detailed discussion of the SPI protocol.Also, more elaborate treatment of how to implement security in communication over internet with Arduino would have been great.",4
"it's a good course but i think it would be better if they have it also in spanish and apart from that as a suggestion, teachers should talk a little slow, sometimes it's hard to understand some words because of it. apart from that it's a very good course",4
Easy to understand,4
"enjoyed this, as well as finding out I dont know as much as what I thought i did",4
"Although the course was quite good, it wasn't really relevant to me as it was very focused on the USA (especially the local seo part)",4
Enjoyed this. Lots of lectures by guest authors.,4
Excellent in content and delivery!!!!,4
"The course is structured and easy to understand with a lot of practice exercises. However, I use Minitab on a MacBook and there are differences in the layout and location of functions. I struggled to find certain functions; even googling did not help. I would suggest you incorporate instructions for Mac users to use software tools. Overall, the course is very informative and definitely adds value.",4
"It's a good introductory course. I would have expected some more ""meat"" on the bones, but still I have to remember this is the first course out of a series so most probably it is good enough.Teacher is good and, even for a non English speaker student as I am, it is perfectly understandable and clear.",4
"This was another strong course from Wesleyan, and well produced. However some of the weekly problems were vague and it was not clear exactly what was being sought or how they would be evaluated, as they have been very clear in the previous mini courses in this specialization.",4
A ton of great information and resources.,4
Excellent introduction to the field of Data Science.,4
"The course is very simple and practical,but a little short. Hope I can use the skills I learned in the course in my daily work and life.",4
"To be honest I believed that this course would help me understand better transgender individuals, but it didn't. It feels like the instructors assumed I already accept this condition without question, the course is thought provoking of course, but not as informative as I thought it would be. I am more open to learn more about this topic though.",4
It's everything I needed to keep running with Data Scientist Specialization preparing.Thank you so much for your support!,4
Was good but the support in the forums could be better.,4
"Great and very functional Course, with numerous Statistics to establish correlations.",4
"Very useful course and tools that help in real life but I think it needs more examples and in depth explanation for the toolsOverall , I enjoyed it and very helpful",4
This is a very good introductory course on the various aspects of addiction. I wish they would introduce a second part with more comprehensive information.,4
useful and it make sense in emergency,4
"Very well structured course. I would really appreciate if there are more video lectures. For someone like who is not from CS background, self-study topics can get really difficult.Apart from that loved it.",4
Excellent intro course with 3 semi-challenging and fun projects,4
"A very simplistic overview of necessary skills and helpful writing tips. The videos are a bit slow and the instructor stumbles over her words a lot, but the material is great.",4
Great course. Interesting stuff. Bit too much legal aspect to my taste.,4
Simple and basic intro to Python. Instructive interviews with Internet personalities.,4
Simplicity and good piece knowledge about fundamentals of food and related habits throughout the course keeps the person bound with the course.,4
"Nice course, gives a good overview about the language. Although I have found their introduction to html and css3 better.",4
"Refreshing your BasicsThe whole course is a just brushing up your basic math. The videos are brief and to the point, and problems make you use your brains and they are not right out of the video or any other reading material. I feel only Bayes and binomial theorem videos are not comprehensive and the problems a quite challenging.",4
"Great, informative class but way too many quizzes.",4
"The course itself is wonderful,very instructive, well organized, and easy to understand. My only ""complaint"" is that it is too simple. That being said, this course is the fundamental of the fundamental of python. Mastering this sole course is far below enough to wield python as a powerful data analyzing tool. Also, I think even though this is designed to be an intro course, for people like me who is a total rookie in the world of computer science, it should have mentioned, at least touched upon a little of what is algorithm, because there is no way we won't come across various algorithms in the future of learning computer science. I just think it'd be good to have a heads-up.",4
"it is the excellent course,and most helpfull to my profession",4
course is pretty good and everything is very simply explained but i gave 4 stars only because many things was repeated so many times that it was sometimes soo boring and i thought we will compute in python more.,4
good course for everyone,4
Really insightful. Especially the first 2 lectures.,4
i'm glad to joint this course thanks miss colleen.,4
The instructor way of guiding is highly commendable as a result the concepts can be easily comprehended.,4
I learned a lot and loved the dogggies and the professor's sense of humor!,4
"Knowledge obtained is very valuable, but teaching stuff should improve by solving more examples in detail.",4
"Excellent introductory course on machine learning focusing on simple linear and multiple regression, lasso regression and k-means clustering. A background in Python programming is useful but not required as the instructors discuss the techniques with annotated code examples.",4
Intersting,4
"A pretty solid course, though there does appear to be a degree of cognitive bias regarding certain farming methods.",4
Not too much useful and practical knowledge. full of basic concepts,4
Great professor!This is first course that kept my attention until the end.Only thing that would make this course better is to help us a little bit less in our projects.,4
Even though the course talks about strategy a better tittle could be Game Strategy applied to Competitive Strategy.,4
"I really enjoyed this course, and as an Australian it is so exciting it comes form a domestic university. Thank you",4
"Honestly, I am absolutely delighted to have access to that course. Information is reliable, strong, you can have access to a huge number of articles, studies... It is well structured. My only regret, is that there is a lack of actual images of the actions and the process described.",4
"The content was too basic, but good",4
"This is the third of 5 courses in Python 2.7, so the full 5 courses are excellent for a Beginner to become a solid Intermediate, this Web Access course alone should only be taken by those with some Python programming experience (like the prior 2 beginning courses on programming and data structures in Python). I did the course using Python 3.5, from Anaconda, after starting the more challenging MIT 6.00 courses (2 of them), which use 3.5 but are faster paced yet with more challenging problems. [Some issues switching from 2.7 to 3.5 -- there now is a revised Open Source book using py3x] Dr. Chuck's course offers true high quality learning but allowing me to work my 40 hrs /week and do the course, altho it took me two sessions to finish. Now fully completed after switching to the next later session. NOTE - these MOOCs allow one to switch to the next session when one falls behind; this is better for getting TA help in the forums when there is a problem. Thanks!(above is same as Class Central, below is new)How could it be improved? By having for each required assignment a similar but more difficult optional assignment, which can be further discussed in the forums. I'd expect that switching auto-grade assignments & sample code to be py3.5, especially the print() change, would be fairly easy and allow students to choose which version to do the assignment it.",4
"It is good course. Very brief and practical. As always, the most important things is to practice in real life situation.",4
Good basic overview of financial practices and methods.,4
I finished the course and I think the course is a great first view of what engineering mechanics can offer to the students at the university. I am a mechanical engineer newly graduated at UFRGS and the course was a great experience to recall some of the content learned at the university.,4
Good course capturing the basics.,4
Complete course in order to have a clear overview of HW security. I would recommend it to all HW engineers or System Engineers as well.,4
"Amazing course, gives your a good introduction to arduino platform and C programming",4
"Very good introduction to machine learning. Concepts are well presented and explained, i would have preferred to use a Open Source library in the assignments, but is not bad to know how to use Graphlab, a very powerful tool, for sure!",4
I was able to complete 80% of the course in the first go. I found the presentation both interesting and current and will highly recommend for others who plan to learn or visit India.,4
it was short and concise python learning tutorials and i enjoyed it fully.thank you coursera,4
Good Course,4
Thanks for providing this wonderful course..,4
"Very good content and teachers. The video production was a bit poor though, but in general is a very good course and everyone who has difficulty learning should take it.",4
Great course. Very informational. Good start for anyone looking to know more.,4
Great course for Branding Insights!,4
Very informational. Seemed to be geared towards parents and caretakers.,4
Would be great if we get the feedback and reviews from lecturer or professor rather the from the peer reviews.,4
Nice explanation about need and its different aspect of Digital Analytic s.,4
Easy entry to international market or Asia Market. Hope you could enjoy the course!,4
Great course for those with little knowledge of international marketing.,4
This was a great introduction to the tools. Just don't expect to actually do any analysis yet.,4
"I enjoyed this course, but am still trying to catch up on the reading! :) I would have loved to see a few more weeks, with perhaps longer and more in-depth videos and more themes and examples. I",4
"I really enjoyed the perspective and things I learned. I thought I could have scored higher on the quizzes because I was saying the same thing as them, but just in a different way. I would recommend this course.",4
"through this course , you will have a better understanding for web data",4
Very useful course! Helped me clarify some aspects I was stuck on. It will also enable me to help others.,4
"Great course! Provides an excellent understanding of the possibilities of machine learning and key details to choose the correct analysis/project design. Only frustrating thing is that programming assignments can be quite frustrating in a way that isn't really furthering your understanding of machine learning. Of course, this is probably mostly due to the nature of programming.",4
Great content and great teacher. But I found the assignments and the quizzes not that great. I reckon the questions and corrections were a bit subjective and time consuming.,4
"Before I started this course, I used to do a lot of guess work while editing my essays. I relied on proofreading program to get review my essays. This course has helped me understand crucial parts of sentences; thereby, enabling me with greater confidence to edit my essays.Although this course is intended for beginners, it would certainly help experienced hands refresh their skills. Try it!",4
Could be improved. There is more need of involvement of mentors and TAs.,4
Teaches how to think about a problem more than the specific tools that can be used to solve them. Good practical examples.,4
"Good course, very arbitrary chosen topics though",4
Truly enriching stuff.,4
A solid course with lots of practical advice.,4
"Great course. Some week were tough others too easy, but general a very interesting course.",4
it's quite good I think. I learns a lot.,4
"Some of the information from video to video was repetitive. However, I learned a lot about how organic food is good for people and the environment. Additionally, it was great to see how children can get involved in the kitchen and i hope that any parents who watch this try to get their children to be involved with a small garden or helping to prepare meals. Hands-on is the best way for kids to learn!",4
Extremely hard. I took my time with this course. Please have some experience with Scala before you take this class. This is not an introduction to Scala. For all you that say it is....you are pissed off and bitter. This class is for those who have experience in the language.,4
"Smooth pace and each assignment related to further one is very helpful for understanding course material.while I think partial or helper should provide 2 or 3 extra example code in extra reading material to know when to use partial, when to use helper.",4
"More challenging Problem sets, as in the R Programming course !",4
"Great instructor, some really helpful learning here!",4
"nice class, learnt a lot",4
"I would have like a longer course about these arguments. Anyway it offers really a lot of examples, effective analytic tools and ispirations to develop innovation in the business.",4
A really basic course many programmers know all about this already.,4
Just awesome!,4
"Very good introduction to arduino programming and the platform in general. However i expected it to be a more in depth course, however i would recommended it to anyone who just bought an arduino for the first time.",4
The material is interesting and relevant. I found the assignments challenging and the review questions slightly lengthy.,4
clear and concise,4
Very informative and the information presented is much stuctured.,4
This course was a great informational course on the basics of market research and the market research model. I highly recommend this course for anyone who needs a refresher on the the research methods involved in data collection and analysis methods used in the industry.,4
interesting and not too easy,4
Great course! Congrats to the teacher!It was clear and I learnt a lot!,4
"I really enjoyed this course, thanks to coursera",4
"It's a great introduction to Software Product Management. Even though it's actually more of an introduction to the Specialization. But it's a great one! I just wish the instructors were a bit more clear on who the ""client"" usually is.",4
Walks you step by step getting you setup and familiar with the core software.,4
"Would be great to have the slides available for reference. Also, future iteration may consider going a bit deeper. I loved the examples given in the course. Many thanks!",4
Great course with good material and lecturer,4
I really like this course. Very nice introduction to ML. The only downside is that it would be nice to have some comments on how to implement the algorithms without using Graphlab,4
"I did this course as a parent of a dyslexic child. I thought it was brilliant and I made pages and pages of notes. It is well organised, engaging, and informative. I really liked the two presenters as well. They both seemed passionate about the topic and modeled good teaching in their explanations and advice. That said, I thought the assessment part of the course simply didn't work. It was far too narrow for anyone besides primary teachers and therefore excluded those who might be doing the course for other reasons. It doesn't matter to me, I don't need the certificate and I got a lot out of the course but for others it would be frustrating, I imagine. The quizzes too, for the most part, were a disaster. They were poorly written, confusing, and dishearteningly obscure. Otherwise, I loved this course and hope you will offer a follow up soon.",4
"There were some errors in the video playback, one entire lesson near the end seemed like it was skipped.",4
Excellent content and references to additional materials.,4
very good course. the exercises are very useful to review the material but it seems that rounding errors can make the difference between right and wrong.,4
"More tooled for High Schoolers, or those just entering into college. Very good course none the less.",4
The course was very interesting and inspiring,4
Excellent course material. Homework is a bit esoteric though.,4
"It has very good content, specially if you are looking for basic concepts, you can find those here, although it doesn't go deeply on them, gives you what you need to get started, it's a fast pace so you have to keep up, and use of side materials/web to complement the course.",4
"Even that I have studied Machine Learning before at college, you can get a little bit lost in the Maths, parameters and matrix sizes.Documentation with some theory and the equations would help a lot",4
"it's good and very helpful,and i enjoyed it",4
It is a great fundamental course.,4
I have lear,4
Great way to get started on the Data Science course with the right tools.,4
I have been playing for many years but there is always things to learn or re-learn. I did both during this excellent course. Hogarth goes at a moderate speed. Especially helpful was the fact Mr. Hogarth speaks slowly and clearly. How nice!,4
"Good fist MOOC experience. Pity the google hangout wasn't up but never mind. Would prefer more questions in the videos to check I'm listening attentively.Would also like to see a list of all the reading material in one place rather than per lectiure. Then I can go to each web page and save as epub usiing the crhome dotepub extension and copy to my ereader.Anyway you can streamline that kind of admin task would be appreciated. You ought to spruke ways to read the web pages, because reading it on a laptop or even tablet is a bit tedious. Also with the PDFs, some info on saving them as resizable PDFs would be appreciated.Course content was good and I like the coursera front end.Need someway to manage tthe growing library of reading material that accumalates not just with this one course but if you do multiple MOOCs over time,Thank!",4
I thought the active negotiations with other students were very effective...,4
Very good course about learning method,4
easy to understand and good explanation.,4
"I think the questions in this course do not map as well as they could to the lectures. But, overall it's very helpful.",4
"One or two of the assignments were very similar to assignments that were offered earlier in the specialization. Otherwise, the class was a great finale to a very well-done specialization!",4
"Great lecture, easy to follow with R studio. Assignment are moderately challenging.",4
"As someone with no introduction to programming at all, this course was easy to follow through and was a pretty good introductory course!",4
"Good material and strong overview of project management. The only improvement I'd suggest is the instructor needed to slow down the delivery of his presentations. His quickly moved through the slides at numerous points (especially with the clicker). Other than that, it was a good course.",4
"The course content is good, although it is very ""USA centered"". It is very good for people with small experience in the professional market, no just the games area, but all areas.Casey is a great teacher, he makes boring stuff be less boring.The only negative point of the course are the assignments. Again, like in the previous course, the assignments are too subjective, too personal, hard to do and evaluate.Unlike last course (Game Design), I really recommend this one, useful stuff.",4
"Ithink this course is unbelievably usefuland exciting but there weren't much information about educational method which was essentual,in my opinion. Thank you for your gripping course!!!",4
This course presents many alternatives to traditional models of business.,4
C,4
"Interesting topic, . but the videos are too long and sometimes lack of dynamism . I recommend the comparison with Science.",4
It is not an intro class. This course is challenging particularly when you are not an English Native. In this course the most frequently used model is binomial model that can be fairly dealt with in the Excel sheet.,4
It was good but sometimes I was thinking that some of the aspects could be explained quicker.,4
It is a very good course for beginners. Great platform to learn this new technology.,4
Great course! Useful but a little boring...,4
Good course for learning about how our bran works but the curriculum is slow-paced.,4
"I loved the manner in which the course contents were delivered. The course teacher know the art of articulation. He knows how to teach complex ideas in a simple manner without loosing its essence of the argument. I was so immersed in his lecture, one full night I watched his lecture and finished 80% course material. I wish I could deliver a lecture like it. A big salute to an inspiring teacher.",4
"Very complete. Covers a wide range of subjects. Prof. Gabriele transmits a really clear message. Their quality is unquestionable. But, the program lacks of more specific examples.",4
"Really good course! I liked the structure, the materials, and most assignments. I felt like I gained valuable knowledge; this is a good introduction to marketing today!",4
"Very useful and practical course. The teachers introduced the basic knowledge related to wind energy in every area. Plus the materials introduced out-of-class, I have a overall view about wind energy.",4
Good course for starters. Can be more detailed.,4
"The course was pretty well without problems, flaws bugs, so all went well and it achieved its stated aims in my opinion. I was beta-testing, so to say few or almost zero problems is high praise.",4
one the best backend development courses on the web . covers a lot of topics . and yet gives you enough depth to be able to discover the rest on your own. the only problem with it is that it stall on the some basic stuff and then accelerates (a little) when it comes to the more advanced techniques.,4
It would be helpful to work on a complex programming assignment at the end of the course,4
The only complain is that it kind of feel uncompleted,4
Fantastic course except for the quiz questions. Many of them can be interpreted in a way that an answer different from the intended one can work too.,4
"The section about Beta-Binomial Conjugate is taught very fast and unless the student is quite familiar with Beta and Gamma distributions, it makes it very difficult to follow the course.",4
good course,4
"<p>Pretty clear demonstration, but everything taught here is too simple.</p>",4
very interesting and worth using time loving it!,4
"The only missing point I would say about this course is how to deal with skew data and/or outliers. Although it is not specific to ""cleaning data"", I think there is a good opportunity there to at least give some hints on this subject",4
"Very good introduction to philosophy. The amount of work and care that was used to create this course is clearly visible in the videos with the speakers, backgrounds, video and sound quality. Thanks very much!",4
"It's a very good course to start learning HTML ,CSS and JavaScript. To get the experties suggested material is useful.",4
"Rather basic, nevertheless a good introduction to the topic of machine learning with R. Mostly concentrated on applications of the R caret package.",4
"Electric professor! Great course, without doubts.",4
"Good course to build confidence in building a class from scratch.But, I expected more from this course. A few lectures could have been devoted to popular design patterns used in Graph problems maybe.One more assignment to actually make the students work on heuristics for solving NP-Hard problems would have been helpful.",4
nice teaching,4
"I only dislike the fact that wasn't very clear the instructions for the final project, every work I reviewed and also mine, were very different, I think that everybody understand a different thing, and that wouldn't happen if the instructions were clear.",4
